Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
single,1,5,Equinculture,daytime,1,160.0,1,3,Secondary Education - 12th Year or Eq.,2,Unskilled Workers,150.2,1,0,0,1,female,no,19,0,0,5,13,1,13.0,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,Dropout
single,1,2,Nursing,daytime,1,120.0,1,3,Basic Education 1st Cycle (4th–5th Year),4,Skilled Industry and Construction Workers,115.1,1,0,0,1,female,yes,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,Graduate
single,1,1,Advertising and Marketing Management,daytime,1,140.0,1,19,Basic Education 3rd Cycle (9th–11th Year),5,Unskilled Workers,131.3,1,0,0,1,female,yes,18,0,0,6,6,6,13.5,0,0,6,9,6,13.666666666666666,0,10.8,1.4,1.74,Graduate
single,44,1,Management (evening attendance),evening,39,120.0,1,37,Basic Education 1st Cycle (4th–5th Year),7,Skilled Industry and Construction Workers,120.0,1,0,0,1,female,yes,23,0,2,6,8,5,11.8,0,2,6,8,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate
single,17,2,Tourism,daytime,1,118.0,22,19,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,110.3,1,0,0,0,female,no,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,Enrolled
divorced,43,1,Basic Education,daytime,1,133.1,100,19,Technical-Professional Course,90,Other Situation,100.0,0,0,0,1,female,no,33,1,0,6,6,6,12.166666666666666,0,0,6,9,3,11.0,0,7.6,2.6,0.32,Dropout
single,17,2,Social Service,daytime,1,111.0,1,19,Basic Education 2nd Cycle (6th–8th Year),9,Unskilled Workers,110.7,1,0,0,1,female,no,19,0,0,6,9,6,12.166666666666666,0,0,6,9,6,11.0,0,8.9,1.4,3.51,Graduate
single,43,3,Animation and Multimedia Design,daytime,1,140.0,1,37,Basic Education 2nd Cycle (6th–8th Year),7,Skilled Industry and Construction Workers,143.4,1,0,0,1,female,no,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
single,1,6,Nursing,daytime,1,125.0,1,19,Basic Education 3rd Cycle (9th–11th Year),9,Unskilled Workers,115.9,0,0,0,1,female,no,18,0,0,7,7,7,13.557142857142855,0,0,8,9,8,13.2,0,12.4,0.5,1.79,Graduate
single,18,1,Management (evening attendance),evening,1,133.1,1,38,Basic Education 2nd Cycle (6th–8th Year),5,"Services, Security, Sellers",145.0,0,0,0,1,female,yes,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Enrolled
single,17,2,Communication Design,daytime,1,136.0,1,19,Basic Education 2nd Cycle (6th–8th Year),4,Skilled Industry and Construction Workers,140.9,1,0,0,1,female,no,19,0,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate
single,1,2,Journalism and Communication,daytime,1,115.0,1,34,Basic Education 2nd Cycle (6th–8th Year),0,"Services, Security, Sellers",108.4,1,0,0,1,female,no,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,Graduate
single,1,1,Journalism and Communication,daytime,1,116.0,1,37,Basic Education 1st Cycle (4th–5th Year),0,"Services, Security, Sellers",114.3,1,0,0,1,female,no,20,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,Dropout
single,18,5,Basic Education,daytime,1,110.0,1,19,Basic Education 1st Cycle (4th–5th Year),7,Skilled Industry and Construction Workers,110.0,1,0,0,1,female,no,20,0,0,6,10,4,12.75,0,0,6,14,3,11.333333333333334,0,10.8,1.4,1.74,Enrolled
single,1,1,Social Service,daytime,1,135.0,1,38,Basic Education 2nd Cycle (6th–8th Year),4,Skilled Industry and Construction Workers,121.7,1,0,0,1,female,yes,18,0,0,6,14,0,0.0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,Enrolled
single,43,2,Management,daytime,1,131.0,1,19,Basic Education 1st Cycle (4th–5th Year),5,Unskilled Workers,123.7,1,0,0,1,female,no,18,0,0,5,10,1,14.0,0,0,5,10,1,14.0,0,7.6,2.6,0.32,Enrolled
single,1,2,Nursing,daytime,1,124.0,1,37,Basic Education 1st Cycle (4th–5th Year),7,Skilled Industry and Construction Workers,116.5,1,0,0,1,female,yes,20,0,0,7,9,7,14.093333333333332,0,0,8,8,8,15.0,0,11.1,0.6,2.02,Graduate
single,1,1,Social Service,daytime,1,163.0,1,37,Basic Education 1st Cycle (4th–5th Year),5,Farmers and Agricultural Workers,155.0,0,0,0,1,female,yes,21,0,0,6,6,6,13.333333333333334,0,0,6,8,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate
single,43,1,Nursing,daytime,1,137.0,1,38,Basic Education 3rd Cycle (9th–11th Year),9,"Services, Security, Sellers",129.3,1,0,0,1,female,no,19,0,0,8,12,7,12.071428571428571,0,0,8,12,7,12.071428571428571,0,12.7,3.7,-1.7,Graduate
single,1,3,Tourism,daytime,1,128.0,1,19,Secondary Education - 12th Year or Eq.,7,Unskilled Workers,121.7,1,0,0,1,female,yes,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate
single,39,1,Veterinary Nursing,daytime,1,133.1,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,148.2,1,0,1,1,female,no,27,0,0,6,11,6,12.125,0,0,6,16,5,12.0,0,12.4,0.5,1.79,Enrolled
single,1,2,Nursing,daytime,1,133.1,1,19,Basic Education 2nd Cycle (6th–8th Year),7,Unskilled Workers,125.5,1,0,0,1,female,yes,21,0,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,15.5,2.8,-4.06,Graduate
single,17,4,Nursing,daytime,1,148.0,1,3,Basic Education 3rd Cycle (9th–11th Year),4,Skilled Industry and Construction Workers,131.9,1,0,0,1,female,yes,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,15.5,2.8,-4.06,Graduate
single,17,1,Basic Education,daytime,1,127.0,1,38,Basic Education 1st Cycle (4th–5th Year),5,Skilled Industry and Construction Workers,121.8,1,0,1,1,female,no,18,0,0,6,12,4,13.5,0,0,6,14,3,10.666666666666666,0,10.8,1.4,1.74,Enrolled
single,43,1,Basic Education,daytime,1,110.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,107.7,0,0,1,0,female,no,28,0,0,6,0,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
single,39,1,Oral Hygiene,daytime,1,133.1,1,44,Higher Education - Degree (1st Cycle),2,Intellectual and Scientific Specialists,115.5,0,0,0,1,female,no,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,Dropout
single,1,1,Veterinary Nursing,daytime,1,145.0,1,38,Basic Education 2nd Cycle (6th–8th Year),9,Armed Forces Professions,139.8,1,0,0,1,female,no,20,0,0,5,6,5,14.8,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,Graduate
single,1,1,Social Service,daytime,1,136.0,1,38,Basic Education 2nd Cycle (6th–8th Year),0,Skilled Industry and Construction Workers,133.2,1,0,0,1,female,no,19,0,0,6,8,5,11.0,0,0,6,13,5,11.4,0,7.6,2.6,0.32,Graduate
single,1,1,Management (evening attendance),evening,1,131.0,1,19,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,118.4,1,0,0,1,female,no,20,0,0,5,10,0,0.0,0,0,5,10,0,0.0,3,7.6,2.6,0.32,Enrolled
single,17,2,Veterinary Nursing,daytime,1,138.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Skilled Industry and Construction Workers,123.3,1,0,0,1,female,no,19,0,0,5,15,3,14.0,3,0,5,10,4,11.75,1,9.4,-0.8,-3.12,Enrolled
married,39,1,Social Service (evening attendance),evening,1,150.0,1,37,Basic Education 2nd Cycle (6th–8th Year),3,Skilled Industry and Construction Workers,134.5,0,0,0,1,female,no,28,0,0,6,8,5,11.833333333333334,0,0,6,6,6,13.0,0,16.2,0.3,-0.92,Graduate
single,1,1,Advertising and Marketing Management,daytime,1,112.0,1,37,Secondary Education - 12th Year or Eq.,7,Student,110.6,0,0,0,1,female,no,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,Graduate
single,42,1,Tourism,daytime,1,154.0,1,38,Basic Education 1st Cycle (4th–5th Year),1,Legislative/Executive Directors and Managers,154.0,1,0,0,1,female,no,28,0,8,14,22,12,12.333333333333334,0,3,12,20,8,12.0,0,9.4,-0.8,-3.12,Graduate
single,43,1,Management (evening attendance),evening,39,160.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,160.0,0,0,0,1,female,no,24,0,3,10,16,3,11.666666666666666,0,3,10,24,6,11.833333333333334,0,9.4,-0.8,-3.12,Dropout
single,44,1,Veterinary Nursing,daytime,39,140.0,1,1,Technological Specialization Course,3,Unskilled Workers,140.0,1,0,0,1,female,no,20,0,1,6,9,6,12.666666666666666,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,Enrolled
single,17,2,Basic Education,daytime,1,150.0,1,37,Basic Education 1st Cycle (4th–5th Year),5,Farmers and Agricultural Workers,132.5,1,0,0,1,female,no,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,Enrolled
single,17,2,Tourism,daytime,1,141.0,1,1,Master's Degree,4,Administrative Staff,127.7,0,0,0,1,female,yes,18,0,0,6,7,6,11.285714285714286,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,Graduate
single,1,5,Management,daytime,1,122.0,1,38,Basic Education 2nd Cycle (6th–8th Year),9,Unskilled Workers,117.5,1,0,1,0,female,no,22,0,0,5,12,2,11.5,0,0,5,12,0,0.0,0,12.7,3.7,-1.7,Dropout
single,1,5,Tourism,daytime,1,120.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Skilled Industry and Construction Workers,127.0,1,0,0,1,female,yes,18,0,0,6,10,6,11.666666666666666,0,0,6,10,4,12.25,0,9.4,-0.8,-3.12,Graduate
single,1,1,Nursing,daytime,1,139.0,1,19,Basic Education 1st Cycle (4th–5th Year),5,"Services, Security, Sellers",125.5,0,0,0,1,female,yes,21,0,0,8,8,7,13.514285714285714,0,0,8,8,7,13.514285714285714,0,12.7,3.7,-1.7,Graduate
single,17,6,Journalism and Communication,daytime,1,138.0,1,1,Secondary Education - 12th Year or Eq.,4,Intellectual and Scientific Specialists,140.5,1,0,0,1,female,no,19,0,0,6,7,6,13.0,0,0,6,9,6,13.714285714285714,0,7.6,2.6,0.32,Graduate
single,5,1,Basic Education,daytime,1,119.0,1,1,Basic Education 2nd Cycle (6th–8th Year),5,Machine Operators and Assemblers,118.3,1,0,0,1,female,no,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,Enrolled
single,1,1,Nursing,daytime,1,129.0,1,38,Basic Education 2nd Cycle (6th–8th Year),5,"Services, Security, Sellers",120.8,1,0,0,1,female,yes,20,0,0,8,8,7,12.744285714285716,0,0,8,8,7,12.744285714285716,0,10.8,1.4,1.74,Graduate
single,1,1,Management,daytime,1,133.1,1,37,Basic Education 1st Cycle (4th–5th Year),191,Protection and Security Staff,95.0,0,0,0,1,female,no,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,11.1,0.6,2.02,Graduate
single,17,1,Social Service (evening attendance),evening,1,125.0,1,37,Basic Education 1st Cycle (4th–5th Year),5,Farmers and Agricultural Workers,122.2,1,0,1,1,female,no,19,0,0,6,6,6,12.166666666666666,0,0,6,7,6,11.666666666666666,0,10.8,1.4,1.74,Graduate
single,17,1,Animation and Multimedia Design,daytime,1,125.0,1,1,Secondary Education - 12th Year or Eq.,7,Intermediate Level Technicians,143.9,1,0,0,1,female,no,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled
single,1,2,Communication Design,daytime,1,137.0,1,19,Basic Education 2nd Cycle (6th–8th Year),9,Unskilled Workers,127.2,1,0,0,1,female,yes,20,0,1,6,9,5,13.4,1,0,6,9,6,12.375,0,13.9,-0.3,0.79,Graduate
single,1,1,Social Service,daytime,1,123.0,1,34,Basic Education 2nd Cycle (6th–8th Year),0,Skilled Industry and Construction Workers,120.2,1,0,0,1,female,no,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
single,1,3,Nursing,daytime,1,154.0,1,1,Basic Education 1st Cycle (4th–5th Year),4,Unskilled Workers,134.8,1,0,0,1,female,no,19,0,0,7,7,6,13.533333333333331,0,0,7,7,6,13.533333333333331,0,7.6,2.6,0.32,Graduate
single,1,1,Tourism,daytime,1,144.0,1,19,Basic Education 3rd Cycle (9th–11th Year),9,Unskilled Workers,142.6,1,0,0,1,female,yes,18,0,0,6,7,6,14.166666666666666,0,0,6,10,4,14.0,0,15.5,2.8,-4.06,Graduate
single,1,1,Nursing,daytime,1,153.0,1,38,Basic Education 1st Cycle (4th–5th Year),7,Machine Operators and Assemblers,147.9,0,0,0,1,female,yes,18,0,0,7,7,7,14.652857142857142,0,0,8,9,8,14.755555555555556,0,12.4,0.5,1.79,Graduate
single,1,1,Animation and Multimedia Design,daytime,1,152.0,1,1,Basic Education 2nd Cycle (6th–8th Year),4,Unskilled Workers,160.4,1,0,0,0,female,no,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout
single,1,1,Management,daytime,1,150.0,103,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,134.6,0,0,0,1,male,no,20,1,0,5,5,5,13.6,0,0,5,7,5,13.0,0,9.4,-0.8,-3.12,Graduate
single,1,1,Tourism,daytime,1,129.0,1,19,Secondary Education - 12th Year or Eq.,3,Skilled Industry and Construction Workers,121.0,0,0,0,1,female,yes,22,0,0,6,9,6,12.833333333333334,0,0,6,6,4,13.25,0,16.2,0.3,-0.92,Graduate
single,1,1,Social Service,daytime,1,150.0,1,19,Basic Education 1st Cycle (4th–5th Year),5,Administrative Staff,142.7,1,0,0,1,female,yes,18,0,0,6,6,6,14.666666666666666,0,0,6,6,6,15.166666666666666,0,9.4,-0.8,-3.12,Graduate
single,17,2,Journalism and Communication,daytime,1,125.0,1,1,Secondary Education - 12th Year or Eq.,4,Machine Operators and Assemblers,115.6,1,0,0,1,female,no,19,0,0,6,6,6,13.333333333333334,0,0,6,6,6,14.666666666666666,0,12.4,0.5,1.79,Graduate
single,1,1,Social Service,daytime,1,133.1,1,19,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,130.0,0,0,0,0,female,yes,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,10.8,1.4,1.74,Graduate
single,1,2,Nursing,daytime,1,140.0,1,38,Basic Education 1st Cycle (4th–5th Year),5,Farmers and Agricultural Workers,124.3,1,0,0,1,female,yes,19,0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,13.9,-0.3,0.79,Graduate
single,1,1,Animation and Multimedia Design,daytime,1,140.0,1,19,Basic Education 1st Cycle (4th–5th Year),5,Farmers and Agricultural Workers,137.9,1,0,1,0,female,no,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8.9,1.4,3.51,Dropout
single,1,6,Journalism and Communication,daytime,1,133.1,1,1,Basic Education 1st Cycle (4th–5th Year),3,Intermediate Level Technicians,100.0,1,0,1,0,female,no,20,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout
single,1,2,Journalism and Communication,daytime,1,132.0,1,1,Bachelor's Degree,9,Intermediate Level Technicians,128.2,1,0,0,1,female,yes,19,0,0,6,7,6,12.333333333333334,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate
single,17,3,Journalism and Communication,daytime,1,135.0,1,1,Basic Education 3rd Cycle (9th–11th Year),5,Skilled Industry and Construction Workers,135.0,0,0,0,1,female,no,18,0,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Enrolled
single,16,4,Social Service,daytime,1,135.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,121.0,1,0,0,1,female,no,18,0,0,6,8,5,13.0,0,0,6,7,6,11.833333333333334,0,10.8,1.4,1.74,Graduate
single,1,1,Advertising and Marketing Management,daytime,1,133.1,1,34,Basic Education 2nd Cycle (6th–8th Year),0,Administrative Staff,147.0,0,0,0,1,female,no,22,0,0,5,6,2,12.5,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
single,1,1,Social Service,daytime,1,168.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,149.5,0,0,0,1,female,no,18,0,0,6,10,6,17.0,0,0,6,11,6,16.0,0,12.4,0.5,1.79,Graduate
single,1,1,Social Service,daytime,1,143.0,1,19,Secondary Education - 12th Year or Eq.,9,Unskilled Workers,144.4,1,0,0,1,female,no,20,0,0,6,7,6,13.5,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduate
single,17,2,Tourism,daytime,1,116.0,1,19,Basic Education 2nd Cycle (6th–8th Year),5,"Services, Security, Sellers",116.0,1,0,0,1,female,no,19,0,0,6,7,6,12.714285714285714,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,Graduate
single,43,1,Nursing,daytime,1,134.0,1,38,Basic Education 3rd Cycle (9th–11th Year),5,Machine Operators and Assemblers,120.7,0,0,0,1,female,yes,19,0,0,7,9,6,13.0,0,0,8,11,8,13.927272727272726,0,16.2,0.3,-0.92,Graduate
single,44,1,Social Service,daytime,39,140.0,1,38,Basic Education 3rd Cycle (9th–11th Year),5,Student,141.8,0,0,0,1,female,no,21,0,3,6,7,6,12.571428571428571,0,2,6,6,6,13.5,0,12.4,0.5,1.79,Graduate
single,17,2,Social Service (evening attendance),evening,1,133.0,1,19,Secondary Education - 12th Year or Eq.,5,"Services, Security, Sellers",119.7,1,0,0,1,female,yes,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,9.4,-0.8,-3.12,Dropout
single,1,6,Social Service,daytime,1,125.0,1,38,Secondary Education - 12th Year or Eq.,7,Administrative Staff,118.4,1,0,0,1,female,yes,19,0,0,6,6,6,13.5,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,Graduate
married,39,1,Social Service (evening attendance),evening,1,133.1,1,37,Basic Education 1st Cycle (4th–5th Year),5,Administrative Staff,134.5,0,0,0,1,female,no,45,0,0,6,8,5,13.6,0,0,6,7,5,13.0,0,15.5,2.8,-4.06,Enrolled
married,39,1,Veterinary Nursing,daytime,1,133.1,1,36,"Can Read, No 4th Year Schooling",99,"Services, Security, Sellers",128.2,0,0,0,0,female,yes,28,0,0,5,14,1,12.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout
married,43,1,Nursing,daytime,1,137.0,1,3,Higher Education - Degree,2,Intellectual and Scientific Specialists,115.0,0,0,0,1,female,no,28,0,0,7,8,7,14.95,0,0,8,8,8,14.7375,0,13.9,-0.3,0.79,Graduate
single,39,1,Management (evening attendance),evening,1,140.0,1,38,Basic Education 3rd Cycle (9th–11th Year),9,"Services, Security, Sellers",130.0,0,0,1,1,female,no,25,0,0,5,10,4,11.25,0,0,5,9,4,12.0,0,12.7,3.7,-1.7,Enrolled
single,43,1,Advertising and Marketing Management,daytime,1,134.0,1,1,Basic Education 2nd Cycle (6th–8th Year),4,Administrative Staff,120.7,0,0,1,0,female,no,19,0,0,6,13,3,10.666666666666666,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,Dropout
single,1,5,Nursing,daytime,1,139.0,1,38,Basic Education 2nd Cycle (6th–8th Year),9,"Services, Security, Sellers",130.5,1,0,0,1,female,no,19,0,0,8,8,7,14.992857142857142,0,0,8,8,7,14.992857142857142,0,10.8,1.4,1.74,Graduate
single,1,2,Management,daytime,1,113.0,1,38,Basic Education 2nd Cycle (6th–8th Year),9,"Services, Security, Sellers",107.4,1,0,0,1,male,no,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,Enrolled
single,1,3,Social Service,daytime,1,133.1,1,1,Secondary Education - 12th Year or Eq.,9,Unskilled Workers,100.0,1,0,0,1,male,no,22,0,0,6,6,4,11.25,0,0,6,7,3,11.0,0,8.9,1.4,3.51,Enrolled
single,43,1,Journalism and Communication,daytime,1,132.0,1,38,Basic Education 3rd Cycle (9th–11th Year),9,Unskilled Workers,125.0,1,0,0,1,male,yes,20,0,0,6,6,6,12.333333333333334,0,0,6,7,6,14.0,0,12.4,0.5,1.79,Graduate
single,1,4,Nursing,daytime,1,127.0,1,19,Basic Education 1st Cycle (4th–5th Year),7,Skilled Industry and Construction Workers,121.5,1,0,0,1,male,no,20,0,0,7,7,6,13.016666666666666,0,0,7,7,6,13.016666666666666,0,7.6,2.6,0.32,Enrolled
single,1,1,Veterinary Nursing,daytime,1,123.0,1,38,Basic Education 3rd Cycle (9th–11th Year),4,Other Situation,127.2,0,0,1,0,male,no,20,0,0,5,7,3,11.333333333333334,0,0,5,8,2,11.5,0,7.6,2.6,0.32,Dropout
single,39,1,Veterinary Nursing,daytime,40,130.0,1,3,Bachelor's Degree,3,Intellectual and Scientific Specialists,160.0,1,0,0,1,female,no,27,0,0,6,7,6,16.142857142857142,0,0,6,7,6,14.666666666666666,0,13.9,-0.3,0.79,Graduate
single,51,1,Veterinary Nursing,daytime,1,125.0,1,1,Secondary Education - 12th Year or Eq.,9,Administrative Staff,120.0,0,0,0,1,female,no,22,0,0,6,8,6,14.833333333333334,0,0,6,10,5,13.833333333333334,0,11.1,0.6,2.02,Graduate
single,1,3,Nursing,daytime,1,140.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,141.5,1,0,1,0,female,no,19,0,0,8,8,7,13.327142857142857,0,0,8,8,7,13.327142857142857,0,10.8,1.4,1.74,Dropout
single,17,1,Social Service,daytime,1,111.0,1,19,Basic Education 2nd Cycle (6th–8th Year),3,Intermediate Level Technicians,111.4,1,0,0,0,female,no,19,0,0,6,13,4,11.0,0,0,6,13,2,11.5,0,12.7,3.7,-1.7,Dropout
single,1,1,Communication Design,daytime,1,132.0,1,4,Technological Specialization Course,2,Intellectual and Scientific Specialists,136.6,1,0,0,1,female,no,18,0,1,6,10,6,11.714285714285714,1,0,6,15,6,10.375,0,13.9,-0.3,0.79,Enrolled
single,1,1,Animation and Multimedia Design,daytime,1,150.0,1,3,Higher Education - Degree,2,"Services, Security, Sellers",154.6,1,0,0,1,female,no,19,0,6,12,13,12,12.333333333333334,0,4,11,12,10,12.727272727272728,0,8.9,1.4,3.51,Dropout
single,18,4,Basic Education,daytime,1,118.0,1,19,Basic Education 1st Cycle (4th–5th Year),9,Farmers and Agricultural Workers,111.4,1,0,1,0,female,no,20,0,0,7,9,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout
married,43,1,Management (evening attendance),evening,1,150.0,1,38,Basic Education 3rd Cycle (9th–11th Year),3,Intermediate Level Technicians,120.1,0,0,0,0,female,no,39,0,11,15,15,12,11.916666666666666,0,8,13,14,8,11.25,0,10.8,1.4,1.74,Dropout
married,39,2,Social Service (evening attendance),evening,19,100.0,1,37,Basic Education 1st Cycle (4th–5th Year),4,Skilled Industry and Construction Workers,100.0,0,0,1,1,female,no,37,0,0,6,9,6,11.833333333333334,0,0,6,7,6,11.0,0,7.6,2.6,0.32,Graduate
married,39,1,Nursing,daytime,3,130.0,1,1,Secondary Education - 12th Year or Eq.,4,Farmers and Agricultural Workers,140.0,0,0,1,0,female,no,30,0,3,7,11,3,12.333333333333334,0,3,7,9,3,11.666666666666666,0,13.9,-0.3,0.79,Dropout
married,43,1,Management (evening attendance),evening,3,130.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,130.0,0,0,0,1,female,no,41,0,5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,Graduate
divorced,39,1,Nursing,daytime,19,133.1,1,37,Basic Education 1st Cycle (4th–5th Year),5,Skilled Industry and Construction Workers,100.0,0,0,0,0,female,no,40,0,0,8,11,5,11.832,4,0,8,11,5,11.832,4,9.4,-0.8,-3.12,Dropout
single,1,1,Management,daytime,1,112.0,1,9,Technical-Professional Course,4,Intermediate Level Technicians,106.1,0,0,0,1,female,no,20,0,0,5,13,2,10.0,1,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout
married,1,1,Management (evening attendance),evening,1,144.0,1,19,Basic Education 3rd Cycle (9th–11th Year),9,Unskilled Workers,151.4,0,0,0,1,female,no,28,0,0,5,5,5,12.0,0,0,5,6,5,11.6,0,7.6,2.6,0.32,Graduate
single,18,2,Basic Education,daytime,1,120.0,1,19,Basic Education 1st Cycle (4th–5th Year),9,Administrative Staff,113.7,1,0,1,0,female,no,19,0,0,7,11,5,12.2,0,0,7,13,0,0.0,0,12.4,0.5,1.79,Dropout
single,1,1,Advertising and Marketing Management,daytime,1,121.0,1,37,Basic Education 1st Cycle (4th–5th Year),5,Unskilled Workers,116.5,1,0,0,1,female,no,23,0,0,5,7,3,11.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout
single,7,1,Social Service (evening attendance),evening,4,120.0,1,2,Higher Education - Degree,2,Intellectual and Scientific Specialists,120.0,0,0,0,1,female,no,18,0,10,16,24,13,13.846153846153848,0,7,11,15,9,12.555555555555555,0,15.5,2.8,-4.06,Dropout
single,39,1,Nursing,daytime,1,100.0,1,1,Basic Education 3rd Cycle (9th–11th Year),4,Machine Operators and Assemblers,122.0,0,0,0,1,female,no,24,0,0,8,8,7,12.412857142857144,0,0,8,8,7,12.412857142857144,0,10.8,1.4,1.74,Graduate
single,17,5,Advertising and Marketing Management,daytime,1,115.0,1,1,Basic Education 3rd Cycle (9th–11th Year),5,"Services, Security, Sellers",117.1,0,0,0,1,female,no,21,0,0,5,7,3,12.666666666666666,0,0,5,6,4,12.75,1,7.6,2.6,0.32,Enrolled
single,1,2,Nursing,daytime,1,123.0,1,19,Basic Education 3rd Cycle (9th–11th Year),7,Skilled Industry and Construction Workers,120.8,1,0,0,1,female,no,19,0,0,8,11,7,12.545714285714286,0,0,8,11,7,12.545714285714286,0,10.8,1.4,1.74,Graduate
single,1,1,Journalism and Communication,daytime,1,134.0,1,37,Basic Education 3rd Cycle (9th–11th Year),9,Armed Forces Professions,141.4,1,0,0,1,female,no,19,0,0,6,12,3,13.0,0,0,6,13,2,14.0,0,9.4,-0.8,-3.12,Dropout
single,39,1,Agronomy,daytime,1,123.0,1,37,Basic Education 1st Cycle (4th–5th Year),9,Unskilled Workers,110.0,0,0,1,0,female,no,48,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout
